# Lambda	SNR
0.9790504737295436	1.1118090432811831
0.9791488372093022	0.5976033323140701
0.9792472006890611	0.27043768178146116
0.97934556416882	0.16920868471045786
0.9794439276485788	0.19366862614386035
0.9795422911283377	0.41126031304279664
0.9796406546080966	1.0171242327955237
0.9797390180878552	1.324282593989196
0.9798373815676141	1.2762026825066595
0.979935745047373	1.1801356849611082
0.9800341085271319	0.9364348940003476
0.9801324720068906	0.5384714317551821
0.9802308354866495	0.392985369605461
0.9803291989664084	0.5057449527078068
0.980427562446167	0.9297730709151639
0.9805259259259259	1.3168902005369274
0.9806242894056848	1.421333715985773
0.9807226528854437	1.4519859061146752
0.9808210163652024	1.4578466789673836
0.9809193798449612	1.4351887971390624
0.9810177433247201	1.389666906256083
0.9811161068044788	1.3718910253605057
0.9812144702842377	1.3553822824362611
0.9813128337639966	1.1622831307275185
0.9814111972437553	0.8946559755886219
0.9815095607235141	0.8757269469406999
0.981607924203273	1.1303434788477567
0.9817062876830319	1.3792344464700208
0.9818046511627907	1.4463482576114548
0.9819030146425496	1.44621655213543
0.9820013781223084	1.4438710200770992
0.9820997416020671	1.4532719072310623
0.982198105081826	1.4671254435043248
0.9822964685615849	1.4716461523422208
0.9823948320413438	1.4668821405450163
0.9824931955211025	1.459783582508986
0.9825915590008614	1.442564823367406
0.9826899224806203	1.4130213053206424
0.9827882859603789	1.3952835028367234
0.9828866494401378	1.3832076995321512
0.9829850129198967	1.3254463015900209
0.9830833763996554	1.2720428516866298
0.9831817398794143	1.3287974617509182
0.9832801033591732	1.4215784681459351
0.983378466838932	1.4526185220293042
0.9834768303186907	1.45612708977583
0.9835751937984496	1.4680986533803562
0.9836735572782085	1.4790507479657444
0.9837719207579672	1.481025362165782
0.983870284237726	1.480788539856579
0.9839686477174849	1.4826460646553463
0.9840670111972438	1.4841432904067648
0.9841653746770025	1.4840272446269978
0.9842637381567614	1.4831543713581958
0.9843621016365203	1.4802168045273707
0.984460465116279	1.4720643159087194
0.9845588285960379	1.4633677090087234
0.9846571920757968	1.4613521955198225
0.9847555555555555	1.4582883592725095
0.9848539190353144	1.369765134369367
0.9849522825150733	0.9863312021646067
0.9850506459948322	0.6089211004341082
0.9851490094745908	0.550301372888129
