# Lambda	ivar
0.9731486649440138	7.962404988877174e-08
0.9732470284237726	8.015001786387269e-08
0.9733453919035315	8.040276944912659e-08
0.9734437553832902	7.96524727503041e-08
0.9735421188630491	7.932749652108229e-08
0.973640482342808	8.102289569721924e-08
0.9737388458225666	8.432570188156817e-08
0.9738372093023255	8.690893677724023e-08
0.9739355727820844	8.691783060502819e-08
0.9740339362618432	8.406098835786741e-08
0.9741322997416021	8.074922840162345e-08
0.9742306632213609	7.893001885461926e-08
0.9743290267011198	7.864795730058478e-08
0.9744273901808785	8.016409454232682e-08
0.9745257536606374	8.38451240247184e-08
0.9746241171403963	8.606175204459926e-08
0.974722480620155	8.320020823308889e-08
0.9748208440999139	7.966656424369703e-08
0.9749192075796728	7.854293862465186e-08
0.9750175710594317	7.977376720512565e-08
0.9751159345391903	8.299651240860535e-08
0.9752142980189492	8.452664106308827e-08
0.9753126614987081	8.176933238183096e-08
0.9754110249784668	7.924108247042478e-08
0.9755093884582257	7.978994824372951e-08
0.9756077519379845	8.185636470166933e-08
0.9757061154177432	8.210097209496358e-08
0.9758044788975021	8.110678786902922e-08
0.975902842377261	8.225555550718925e-08
0.9760012058570199	8.484583839888965e-08
0.9760995693367785	8.405321457395712e-08
0.9761979328165374	8.046828705569572e-08
0.9762962962962963	7.875745929598914e-08
0.976394659776055	8.004097388398808e-08
0.9764930232558139	8.270059973584504e-08
0.9765913867355728	8.329894756528805e-08
0.9766897502153317	8.148830019093378e-08
0.9767881136950904	8.000056906075037e-08
0.9768864771748493	7.881337993109123e-08
0.9769848406546081	7.785406639520669e-08
0.9770832041343669	7.765599046618974e-08
0.9771815676141258	7.748232452402805e-08
0.9772799310938847	7.700464066926975e-08
0.9773782945736433	7.677541076468733e-08
0.9774766580534022	7.714397552590027e-08
0.9775750215331611	7.811587877875124e-08
0.97767338501292	7.872862510592265e-08
0.9777717484926787	7.834447671208258e-08
0.9778701119724376	7.810084881707314e-08
0.9779684754521965	7.82189569121919e-08
0.9780668389319551	7.838835745894879e-08
0.978165202411714	7.884732032999313e-08
0.9782635658914729	7.894437077274861e-08
0.9783619293712318	7.960081473505962e-08
0.9784602928509905	8.157590657182717e-08
0.9785586563307493	8.140958498540627e-08
0.9786570198105082	7.866654190735907e-08
0.9787553832902669	7.695295217138858e-08
0.9788537467700258	7.697266448445074e-08
0.9789521102497847	7.747308773884718e-08
0.9790504737295436	7.736367350741576e-08
0.9791488372093022	7.720442115826922e-08
0.9792472006890611	7.817377386604074e-08
0.97934556416882	7.971478971316796e-08
0.9794439276485788	8.054372544729214e-08
0.9795422911283377	8.117838378950498e-08
0.9796406546080966	8.06517416591247e-08
0.9797390180878552	7.842634425329841e-08
0.9798373815676141	7.668010263214256e-08
0.979935745047373	7.603550326281624e-08
0.9800341085271319	7.633195434540036e-08
0.9801324720068906	7.748786699706971e-08
0.9802308354866495	7.863779342382532e-08
0.9803291989664084	7.954627184316903e-08
0.980427562446167	8.04015635100721e-08
0.9805259259259259	7.97652835204338e-08
0.9806242894056848	7.794972423116462e-08
0.9807226528854437	7.646655174463628e-08
0.9808210163652024	7.577634422835781e-08
0.9809193798449612	7.55701928106325e-08
0.9810177433247201	7.558119394685497e-08
0.9811161068044788	7.564024246944748e-08
0.9812144702842377	7.558548887231913e-08
0.9813128337639966	7.553288171436232e-08
0.9814111972437553	7.570756686184858e-08
0.9815095607235141	7.613286319142543e-08
0.981607924203273	7.63859105366285e-08
0.9817062876830319	7.621530166482928e-08
0.9818046511627907	7.611099442816016e-08
0.9819030146425496	7.622103258459639e-08
0.9820013781223084	7.621605796630647e-08
0.9820997416020671	7.58800157591035e-08
0.982198105081826	7.544309307694527e-08
0.9822964685615849	7.538559861200066e-08
0.9823948320413438	7.566630293816434e-08
0.9824931955211025	7.581744794270249e-08
0.9825915590008614	7.609195145396175e-08
0.9826899224806203	7.722231365266813e-08
0.9827882859603789	7.844488606769036e-08
0.9828866494401378	7.800296670015395e-08
0.9829850129198967	7.640365999189925e-08
0.9830833763996554	7.531007903281363e-08
0.9831817398794143	7.505067326385323e-08
0.9832801033591732	7.539033735342315e-08
0.983378466838932	7.60935328288104e-08
0.9834768303186907	7.633098180037923e-08
0.9835751937984496	7.569091158614e-08
0.9836735572782085	7.508258956381682e-08
0.9837719207579672	7.497694535526679e-08
0.983870284237726	7.499379796407946e-08
0.9839686477174849	7.489481600272225e-08
0.9840670111972438	7.481593781872435e-08
0.9841653746770025	7.482605925816962e-08
0.9842637381567614	7.487789425731388e-08
0.9843621016365203	7.504190667804243e-08
0.984460465116279	7.547727286410303e-08
0.9845588285960379	7.585934863130713e-08
0.9846571920757968	7.575155432334245e-08
0.9847555555555555	7.533041704205185e-08
0.9848539190353144	7.502387078032928e-08
0.9849522825150733	7.510181980035305e-08
0.9850506459948322	7.56745085364076e-08
0.9851490094745908	7.622208335457064e-08
0.9852473729543497	7.588853061541399e-08
0.9853457364341086	7.513261528656592e-08
0.9854440999138673	7.468643602166049e-08
0.9855424633936262	7.452182178478804e-08
0.9856408268733851	7.444664579505545e-08
0.985739190353144	7.44121812440193e-08
0.9858375538329026	7.443787499105751e-08
0.9859359173126615	7.447961011373825e-08
0.9860342807924204	7.441987203818148e-08
0.9861326442721791	7.429287177866993e-08
0.986231007751938	7.423503137114609e-08
0.9863293712316968	7.423109831848098e-08
0.9864277347114555	7.419158307250122e-08
0.9865260981912144	7.413286252233419e-08
0.9866244616709733	7.412902684396244e-08
0.9867228251507322	7.419589289091122e-08
0.986821188630491	7.426157569083634e-08
0.9869195521102498	7.428607362473915e-08
0.9870179155900086	7.433311586132688e-08
0.9871162790697674	7.438913170625312e-08
0.9872146425495263	7.442468344562963e-08
0.9873130060292852	7.436949095829917e-08
0.9874113695090441	7.425431082762843e-08
0.9875097329888027	7.439944553804543e-08
0.9876080964685616	7.472938062721696e-08
0.9877064599483205	7.465710095743865e-08
0.9878048234280792	7.422396243963937e-08
0.9879031869078381	7.39545093611701e-08
0.988001550387597	7.395547327243899e-08
0.9880999138673556	7.401836983031724e-08
0.9881982773471145	7.397554310098254e-08
0.9882966408268734	7.386383365122776e-08
0.9883950043066323	7.376667151148083e-08
0.988493367786391	7.371145230138514e-08
0.9885917312661499	7.36999748634241e-08
0.9886900947459087	7.371250180831204e-08
0.9887884582256674	7.370480803633511e-08
0.9888868217054263	7.366907296635793e-08
0.9889851851851852	7.364183831908761e-08
0.9890835486649441	7.36300855776058e-08
0.9891819121447027	7.361193365032838e-08
0.9892802756244616	7.359139271891307e-08
0.9893786391042205	7.35762978597293e-08
0.9894770025839793	7.356855137652581e-08
0.9895753660637382	7.359047072540263e-08
0.9896737295434971	7.362691769092677e-08
0.9897720930232558	7.362973732559124e-08
0.9898704565030146	7.362241664101886e-08
0.9899688199827735	7.365441646931883e-08
0.9900671834625324	7.376966719792198e-08
0.9901655469422911	7.390162434814308e-08
0.99026391042205	7.387972439726927e-08
0.9903622739018089	7.371402822076438e-08
0.9904606373815675	7.355495879729756e-08
0.9905590008613264	7.346725575798362e-08
0.9906573643410853	7.345166184391101e-08
0.9907557278208442	7.346924581694571e-08
0.9908540913006029	7.347578176508237e-08
0.9909524547803618	7.350111135194617e-08
0.9910508182601206	7.356706136840506e-08
0.9911491817398793	7.359615832704735e-08
0.9912475452196382	7.356803592334964e-08
0.9913459086993971	7.353286257051593e-08
0.9914442721791558	7.350216075917243e-08
0.9915426356589147	7.348165386971356e-08
0.9916409991386735	7.34833534137025e-08
0.9917393626184324	7.350311446344863e-08
0.9918377260981912	7.350804645466061e-08
0.9919360895779501	7.348885868144489e-08
0.9920344530577089	7.348756895430079e-08
0.9921328165374677	7.353241827962905e-08
0.9922311800172265	7.358988204389541e-08
0.9923295434969854	7.358975721651019e-08
0.9924279069767443	7.35441181758851e-08
0.992526270456503	7.352656040971722e-08
0.9926246339362619	7.354524613729866e-08
0.9927229974160208	7.362056178882808e-08
0.9928213608957794	7.381495256391315e-08
0.9929197243755383	7.398279205931096e-08
0.9930180878552972	7.390870358919252e-08
0.9931164513350559	7.373508119421631e-08
0.9932148148148148	7.36395870378083e-08
0.9933131782945737	7.360296484824554e-08
0.9934115417743326	7.358005355333135e-08
0.9935099052540912	7.356112027883142e-08
0.9936082687338501	7.356486377365917e-08
0.993706632213609	7.358297297135227e-08
0.9938049956933677	7.358277625520417e-08
0.9939033591731266	7.356305805210998e-08
0.9940017226528854	7.3548722962605e-08
0.9941000861326443	7.35596203640067e-08
0.994198449612403	7.359282450540991e-08
0.9942968130921619	7.362426694992373e-08
0.9943951765719208	7.363174614963799e-08
0.9944935400516796	7.360629262931277e-08
0.9945919035314384	7.357467134369395e-08
0.9946902670111973	7.356333674299407e-08
0.994788630490956	7.356612882402862e-08
0.9948869939707149	7.357245664746754e-08
0.9949853574504738	7.357612292139446e-08
0.9950837209302327	7.357972958417562e-08
0.9951820844099913	7.359621982017775e-08
0.9952804478897502	7.36270058801324e-08
0.9953788113695091	7.364739239237808e-08
0.9954771748492678	7.36420349057302e-08
0.9955755383290267	7.362652610442781e-08
0.9956739018087856	7.362546021932334e-08
0.9957722652885445	7.364934287330375e-08
0.9958706287683031	7.36771792472301e-08
0.995968992248062	7.368287153768678e-08
0.9960673557278209	7.366212194458596e-08
0.9961657192075796	7.363608625672409e-08
0.9962640826873385	7.362676287023987e-08
0.9963624461670973	7.363306857831961e-08
0.996460809646856	7.363906058230592e-08
0.9965591731266149	7.363778555369161e-08
0.9966575366063738	7.364026907248753e-08
0.9967559000861327	7.365609860685533e-08
0.9968542635658915	7.36905225927024e-08
0.9969526270456504	7.373157527746685e-08
0.9970509905254091	7.37352688561335e-08
0.9971493540051679	7.37035345249918e-08
0.9972477174849268	7.368146797299851e-08
0.9973460809646857	7.36730550689028e-08
0.9974444444444446	7.366862711601828e-08
0.9975428079242032	7.366901721792492e-08
0.9976411714039621	7.367628702618561e-08
0.997739534883721	7.369315415540987e-08
0.9978378983634797	7.37342044986443e-08
0.9979362618432386	7.37891953347453e-08
0.9980346253229975	7.379113489558163e-08
0.9981329888027561	7.374198824279381e-08
0.998231352282515	7.370782715188985e-08
0.9983297157622739	7.369983544536963e-08
0.9984280792420328	7.370582219616299e-08
0.9985264427217915	7.373060435508943e-08
0.9986248062015504	7.377182774581043e-08
0.9987231696813093	7.37873403724546e-08
0.9988215331610679	7.376703126358636e-08
0.9989198966408268	7.375377526049171e-08
0.9990182601205857	7.37594415103863e-08
0.9991166236003446	7.377167308875173e-08
0.9992149870801033	7.377129554962011e-08
0.9993133505598621	7.376651264616937e-08
0.999411714039621	7.379901512267038e-08
0.9995100775193798	7.386898123542378e-08
0.9996084409991387	7.388986028995054e-08
0.9997068044788976	7.38361125074491e-08
0.9998051679586563	7.378754908905623e-08
0.9999035314384151	7.378192008995865e-08
1.000001894918174	7.38186943727679e-08
1.0001002583979328	7.386391125117318e-08
1.0001986218776915	7.387278821210941e-08
1.0002969853574504	7.380983326449688e-08
1.0003953488372093	7.373971206175611e-08
1.0004937123169682	7.37037445011842e-08
1.0005920757967268	7.368326167101781e-08
1.0006904392764857	7.36664098125131e-08
1.0007888027562446	7.36518799770451e-08
1.0008871662360035	7.363832857882114e-08
1.0009855297157624	7.36257852083904e-08
1.0010838931955213	7.361913352105183e-08
1.00118225667528	7.363063614739425e-08
1.0012806201550388	7.36605175001527e-08
1.0013789836347977	7.367690530691212e-08
1.0014773471145564	7.365207217373158e-08
1.0015757105943153	7.360094160872226e-08
1.0016740740740742	7.357938356301212e-08
1.001772437553833	7.366570235787678e-08
1.0018708010335917	7.387180415097074e-08
1.0019691645133506	7.397825412890573e-08
